,count,mean,std,min,25%,50%,75%,max
frame,62475.0,4478.5651540616245,2587.5582551598263,0.0,2236.0,4474.0,6726.0,8959.0
time_sec,62475.0,141.9786442976685,82.03029329062154,0.0,70.88525849884698,141.83392062783605,213.2264081678197,284.01656122145357
landmark_id,62475.0,135.28571428571428,117.55544403168804,13.0,14.0,93.0,291.0,323.0
x_norm,62475.0,0.480139067784554,0.07651030929741777,0.1248197555541992,0.4219609797000885,0.4737311899662018,0.5205074846744537,0.841583788394928
y_norm,62475.0,0.3801985202629228,0.09243028870895548,0.0266311541199684,0.31772591173648834,0.3754869699478149,0.4434798061847687,0.6541380286216736
z_norm,62475.0,0.027310386044979724,0.050137134395244996,-0.0553465746343135,-0.011027791537344449,0.0086972787976264,0.04664844460785385,0.1747403889894485
x_px,62475.0,709.6455421855708,113.08223714158345,184.48359870910645,623.6583279967308,700.1746987700462,769.3100623488426,1243.8608392477036
y_px,62475.0,316.3251688587518,76.90200020585094,22.15712022781372,264.3479585647583,312.40515899658203,368.97519874572754,544.2428398132324
