,count,mean,std,min,25%,50%,75%,max
frame,5420042.0,6042.754034747332,3485.182162714087,0.0,3053.0,6053.0,9061.0,12053.0
time_sec,5420042.0,180.26830997027474,103.97045698009872,0.0,91.07753636413916,180.5739690835684,270.3090589569161,359.56683452242686
landmark,5420042.0,238.5,137.98642510382925,0.0,119.0,238.5,358.0,477.0
x_norm,5420042.0,0.527072990856103,0.0652460329144964,0.3307613134384155,0.4778251051902771,0.5231471955776215,0.5721744894981384,0.756837785243988
y_norm,5420042.0,0.25580363072780765,0.09554469893942043,-0.0055923676118254,0.179174929857254,0.25154203176498413,0.3328601941466331,0.6332294344902039
z_norm,5420042.0,3.6164039182523004e-05,0.028366280695279793,-0.0744121372699737,-0.0184652539901435,-0.00368925405200565,0.011626926949247648,0.1996346712112426
x_px,5420042.0,1593.8687243488557,197.3040035334371,1000.2222118377686,1444.943118095398,1581.9971194267273,1730.2556562423706,2288.67746257782
y_px,5420042.0,485.51529112137905,181.34383858701995,-10.614313727244737,340.07401686906815,477.4267762899399,631.7686484903097,1201.869466662407
