,count,mean,std,min,1%,5%,50%,95%,99%,max
frame,8894.0,4446.5,2567.62098059663,0.0,88.93,444.65000000000003,4446.5,8448.35,8804.07,8893.0
time_sec,8894.0,177.86,102.70483922386519,0.0,3.5572000000000004,17.786,177.86,337.934,352.1628,355.72
has_face,8894.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mouth_open_px,8894.0,3.522316467422419,8.34108330064238,0.0058069780434509,0.06001579210804216,0.15637190987628805,1.0314595734487242,13.40372307750583,52.58979183160453,66.02636036871537
mouth_width_px,8894.0,62.866215247780616,6.535173443205492,40.56093522883051,47.01513088887586,51.13084616870391,63.53160007096693,72.30391877227359,78.71705621473598,92.49493448342936
jaw_left_y_px,8894.0,406.234602452075,19.47402435099689,335.073459148407,346.9552487611771,365.1022353172302,408.3215618133545,431.9597067832947,440.03286666870116,448.62194538116455
jaw_right_y_px,8894.0,423.7899880085416,21.672600842800467,330.37274837493896,360.3530010223388,376.9758746623993,426.2910747528076,451.2886083126068,456.946249294281,464.2412424087525
