,count,unique,top,freq,mean,std,min,25%,50%,75%,max
frame,32088.0,,,,2291.5,1323.3074056293096,0.0,1145.75,2291.5,3437.25,4583.0
time_sec,32088.0,,,,76.38749909104129,44.112652517860404,0.0,38.19374954552065,76.38749909104129,114.58124863656195,152.77499818208258
landmark_id,32088.0,,,,135.28571428571428,117.55633500265326,13.0,14.0,93.0,291.0,323.0
landmark_name,32088,7,upper_lip,4584,,,,,,,
x_norm,32088.0,,,,0.3911077844481,0.1209601023039249,0.0585295148193836,0.3247912377119064,0.3782896399497986,0.4449988603591919,0.8709110021591187
y_norm,32088.0,,,,0.5302122117344562,0.06016902150118434,0.3904644846916199,0.4810780435800552,0.527425616979599,0.5690668225288391,0.7648430466651917
z_norm,32088.0,,,,0.056131348403758954,0.08262708302356929,-0.0603816285729408,-0.0090114646591246,0.0219237189739942,0.14221295714378354,0.3248567879199981
x_px,32088.0,,,,422.39640720394806,130.63691048823887,63.21187600493431,350.77453672885895,408.55281114578247,480.59876918792725,940.583882331848
y_px,32088.0,,,,1018.0074465301559,115.52452128227392,749.6918106079102,923.669843673706,1012.6571846008301,1092.608299255371,1468.498649597168
