,count,mean,std,min,1%,5%,50%,95%,99%,max
frame,62475.0,4478.5651540616245,2587.5582551598263,0.0,89.0,447.0,4474.0,8511.0,8870.0,8959.0
time_sec,62475.0,141.9786442976685,82.03029329062154,0.0,2.8214615413226216,14.17071133675519,141.83392062783605,269.8141480696273,281.1950996801309,284.01656122145357
landmark_id,62475.0,135.28571428571428,117.55544403168804,13.0,13.0,13.0,93.0,323.0,323.0,323.0
x_norm,62475.0,0.480139067784554,0.07651030929741777,0.1248197555541992,0.3489240372180939,0.3809203296899796,0.4737311899662018,0.6177737355232239,0.6604366397857667,0.841583788394928
y_norm,62475.0,0.3801985202629228,0.09243028870895548,0.0266311541199684,0.1892658910155296,0.2418119192123413,0.3754869699478149,0.5417664527893067,0.6010623013973236,0.6541380286216736
z_norm,62475.0,0.027310386044979724,0.050137134395244996,-0.0553465746343135,-0.031051720380783056,-0.0210410585626959,0.0086972787976264,0.13299039006233204,0.15137751251459122,0.1747403889894485
x_px,62475.0,709.6455421855708,113.08223714158345,184.48359870910645,515.7097270083427,563.0002472817898,700.1746987700462,913.0695811033248,976.1253536033631,1243.8608392477036
y_px,62475.0,316.3251688587518,76.90200020585094,22.15712022781372,157.46922132492065,201.18751678466796,312.40515899658203,450.7496887207031,500.0838347625733,544.2428398132324
